episode_id,step,reward_mean_0,reward_mean_1,reward_total_0,reward_total_1,episode_length_steps,avg_speed_0_kmh,avg_speed_1_kmh,max_speed_0_kmh,max_speed_1_kmh,avg_angle_0_rad,avg_angle_1_rad,laps_0,laps_1,overtakes_0,overtakes_1,min_distance_m,avg_distance_m,pct_leader_0,pct_leader_1,max_meters_traveled_0,max_meters_traveled_1,max_progress_pct_0,max_progress_pct_1,best_lap_time_0_s,best_lap_time_1_s,policy_loss,value_loss,reason
4028,1445097,0.2522,0.2518,21.43,21.40,85,44.13,43.92,62.58,64.87,0.060,0.050,0,0,0,0,2.48,0.21,100.0,0.0,52.0,52.0,0.93,0.93,NaN,NaN,NaN,NaN,car_collision
4029,1445442,0.4397,0.3979,151.69,137.29,345,92.96,80.35,139.88,116.01,0.089,0.086,0,0,0,0,2.38,22.00,100.0,0.0,444.0,384.0,7.90,6.84,NaN,NaN,-0.16977,15.03955,wall_collision
4030,1446630,0.3866,0.4593,459.25,545.67,1188,91.15,95.74,125.58,139.56,0.087,0.108,0,0,0,1,3.21,33.23,14.6,85.4,1503.8,1575.7,26.77,28.05,NaN,NaN,0.12507,1.99351,wall_collision
4031,1448400,0.4671,0.3804,826.84,673.32,1770,96.28,91.95,143.57,145.39,0.114,0.106,0,0,0,0,3.20,65.86,100.0,0.0,2361.9,2260.5,42.05,40.24,NaN,NaN,-0.03497,2.37879,wall_collision
4032,1448762,0.4567,0.4078,165.32,147.62,362,90.64,81.00,139.93,126.97,0.072,0.077,0,0,0,0,2.68,26.17,100.0,0.0,453.0,406.0,8.06,7.23,NaN,NaN,-0.11016,3.98717,wall_collision
4033,1448947,0.3901,0.3916,72.16,72.44,185,67.42,67.32,104.74,104.72,0.057,0.066,0,0,0,0,1.98,0.28,100.0,0.0,174.0,172.0,3.10,3.06,NaN,NaN,NaN,NaN,car_collision
4034,1450605,0.4795,0.3879,794.96,643.08,1658,102.66,96.73,160.85,142.62,0.098,0.102,0,0,0,0,3.18,93.27,99.9,0.1,2359.9,2224.7,42.01,39.61,NaN,NaN,-0.09913,1.96117,wall_collision
4035,1450949,0.3994,0.4664,137.40,160.45,344,81.15,93.09,123.77,138.37,0.075,0.088,0,0,0,1,2.56,22.18,32.3,67.7,386.0,442.0,6.87,7.87,NaN,NaN,NaN,NaN,wall_collision
4036,1451051,0.1932,0.1926,19.71,19.65,102,48.37,48.32,74.86,74.43,0.041,0.070,0,0,0,0,1.96,0.08,96.1,3.9,68.0,68.0,1.21,1.21,NaN,NaN,0.15340,20.98100,car_collision
4037,1451463,0.3555,0.4239,146.46,174.67,412,80.04,81.88,121.78,128.02,0.082,0.106,0,0,0,1,1.99,23.31,31.3,68.7,455.0,473.0,8.10,8.42,NaN,NaN,NaN,NaN,wall_collision
4038,1451824,0.4559,0.4257,164.59,153.67,361,88.59,80.56,126.54,110.70,0.090,0.084,0,0,0,0,3.38,13.10,89.8,10.2,444.0,404.0,7.90,7.19,NaN,NaN,0.13087,66.76720,wall_collision
4039,1452170,0.4458,0.3662,154.24,126.70,346,91.70,75.06,132.19,108.81,0.094,0.105,0,0,0,0,3.72,30.55,100.0,0.0,438.0,360.0,7.80,6.41,NaN,NaN,0.30967,2.14561,wall_collision
4040,1452508,0.3689,0.4547,124.69,153.68,338,76.67,93.20,126.94,141.55,0.076,0.089,0,0,0,1,3.01,31.88,30.5,69.5,360.0,436.0,6.41,7.76,NaN,NaN,NaN,NaN,wall_collision
4041,1452850,0.4797,0.4355,164.06,148.96,342,92.87,79.66,142.42,101.41,0.070,0.085,0,0,0,0,3.42,14.63,94.2,5.8,440.0,378.0,7.83,6.73,NaN,NaN,0.22334,5.24537,wall_collision
4042,1452990,0.4228,0.3406,59.20,47.69,140,57.32,55.77,90.11,81.63,0.049,0.071,0,0,0,0,2.66,0.59,96.4,3.6,112.0,108.0,1.99,1.92,NaN,NaN,NaN,NaN,wall_collision
4043,1453338,0.4705,0.4273,163.74,148.71,348,92.40,77.67,139.33,102.07,0.084,0.087,0,0,0,0,3.27,13.71,94.5,5.5,446.0,374.0,7.94,6.66,NaN,NaN,-0.10725,6.96951,wall_collision
4044,1453686,0.4199,0.4825,146.13,167.90,348,80.46,91.70,113.96,135.25,0.084,0.091,0,0,0,1,3.45,16.63,27.0,73.0,388.0,442.0,6.91,7.87,NaN,NaN,-0.03633,1.80662,wall_collision
4045,1455687,0.4810,0.3797,962.41,759.87,2001,98.61,94.24,141.54,152.81,0.107,0.100,0,0,0,0,2.92,79.38,99.7,0.3,2739.5,2615.5,48.77,46.56,NaN,NaN,-0.10843,2.49231,max_steps
4046,1456018,0.4784,0.4010,158.36,132.72,331,96.02,77.15,144.51,104.33,0.073,0.084,0,0,0,0,3.47,18.99,97.9,2.1,440.0,354.0,7.83,6.30,NaN,NaN,NaN,NaN,wall_collision
4047,1456371,0.4376,0.3735,154.48,131.85,353,90.96,78.79,126.04,125.96,0.095,0.057,0,0,0,0,4.67,32.49,100.0,0.0,444.0,386.0,7.90,6.87,NaN,NaN,0.14304,2.01404,wall_collision
4048,1456530,0.3791,0.3800,60.28,60.42,159,62.68,62.43,92.37,91.17,0.077,0.057,0,0,0,0,2.53,0.19,98.7,1.3,138.0,138.0,2.46,2.46,NaN,NaN,NaN,NaN,car_collision
4049,1456838,0.4425,0.3732,136.28,114.95,308,89.11,72.53,133.85,113.18,0.111,0.067,0,0,0,0,2.47,23.28,100.0,0.0,380.0,310.0,6.77,5.52,NaN,NaN,0.11217,3.37347,wall_collision
4050,1458839,0.3876,0.4805,775.67,961.50,2001,96.82,100.23,139.07,151.47,0.097,0.114,0,0,0,1,3.28,50.48,4.4,95.6,2685.5,2783.5,47.81,49.56,NaN,NaN,-0.06576,2.92638,max_steps
4051,1459238,0.4594,0.3567,183.31,142.31,399,87.06,80.47,143.30,121.48,0.089,0.106,0,0,0,0,2.96,33.54,99.0,1.0,483.0,444.0,8.60,7.90,NaN,NaN,0.05594,1.24966,wall_collision
4052,1459431,0.4625,0.4057,89.26,78.30,193,68.11,68.46,97.22,107.39,0.072,0.060,0,0,0,0,2.34,1.11,95.9,4.1,182.0,184.0,3.24,3.28,NaN,NaN,NaN,NaN,wall_collision
4053,1460479,0.4801,0.3672,503.10,384.85,1048,102.23,86.38,160.15,128.44,0.119,0.115,0,0,0,0,3.49,65.65,100.0,0.0,1491.5,1260.2,26.55,22.43,NaN,NaN,-0.15123,2.13477,wall_collision
4054,1460821,0.4856,0.5158,166.06,176.39,342,93.29,90.08,139.64,128.08,0.062,0.121,0,0,0,0,2.48,2.96,94.7,5.3,442.0,428.0,7.87,7.62,NaN,NaN,-0.07781,2.60327,wall_collision
4055,1461161,0.4794,0.4310,162.98,146.54,340,94.45,82.79,141.37,119.63,0.088,0.092,0,0,0,0,3.22,18.13,100.0,0.0,446.0,390.0,7.94,6.94,NaN,NaN,NaN,NaN,wall_collision
4056,1461281,0.3223,0.3088,38.68,37.06,120,54.62,53.78,87.40,84.26,0.026,0.054,0,0,0,0,2.65,0.42,100.0,0.0,92.0,90.0,1.64,1.60,NaN,NaN,0.01067,6.74764,car_collision
4057,1461538,0.4917,0.4391,126.38,112.86,257,82.45,77.84,131.80,106.81,0.070,0.094,0,0,0,0,2.55,1.89,95.7,4.3,294.0,278.0,5.23,4.95,NaN,NaN,NaN,NaN,wall_collision
4058,1461905,0.3697,0.3292,135.69,120.83,367,85.93,85.14,126.62,125.24,0.125,0.103,0,0,0,0,2.59,14.35,100.0,0.0,438.0,434.0,7.80,7.73,NaN,NaN,-0.14870,9.26618,car_collision
4059,1462066,0.4384,0.3740,70.59,60.21,161,63.70,61.53,101.99,97.29,0.054,0.055,0,0,0,0,3.55,1.58,100.0,0.0,142.0,138.0,2.53,2.46,NaN,NaN,NaN,NaN,wall_collision
4060,1462797,0.3586,0.4269,262.15,312.04,731,81.58,90.56,142.26,141.79,0.091,0.155,0,0,0,1,2.76,39.02,16.6,83.4,826.8,914.8,14.72,16.29,NaN,NaN,-0.13804,4.25626,wall_collision
4061,1463175,0.3847,0.4387,145.40,165.82,378,83.61,83.27,123.22,131.80,0.087,0.127,0,0,0,1,2.85,17.52,22.2,77.8,436.0,438.0,7.76,7.80,NaN,NaN,NaN,NaN,wall_collision
4062,1463513,0.4090,0.4625,138.23,156.33,338,82.44,94.62,116.15,141.72,0.099,0.096,0,0,0,1,3.38,18.54,31.4,68.6,386.0,442.0,6.87,7.87,NaN,NaN,-0.15227,2.39984,wall_collision
4063,1463841,0.4539,0.4508,148.89,147.87,328,97.25,88.21,145.26,121.37,0.115,0.076,0,0,0,0,2.71,10.99,99.7,0.3,440.0,402.0,7.83,7.16,NaN,NaN,-0.16714,5.93311,wall_collision
4064,1463939,0.2549,0.2517,24.98,24.67,98,47.74,47.13,72.76,72.28,0.049,0.067,0,0,0,0,2.11,0.27,98.0,2.0,66.0,64.0,1.17,1.14,NaN,NaN,NaN,NaN,car_collision
4065,1464991,0.5106,0.4049,537.10,425.95,1052,107.67,97.49,156.40,147.66,0.102,0.107,0,0,0,0,3.16,52.36,95.9,4.1,1571.5,1421.5,27.98,25.31,NaN,NaN,-0.10140,4.94241,wall_collision
4066,1465343,0.4078,0.4648,143.56,163.61,352,79.61,90.58,122.03,132.69,0.098,0.079,0,0,0,1,3.10,16.80,39.5,60.5,388.0,442.0,6.91,7.87,NaN,NaN,-0.23008,2.15442,wall_collision
4067,1465529,0.3766,0.4670,70.04,86.86,186,65.44,68.44,96.77,108.57,0.108,0.076,0,0,0,1,3.09,2.35,31.7,68.3,168.0,176.0,2.99,3.13,NaN,NaN,NaN,NaN,wall_collision
4068,1465859,0.4446,0.3835,146.71,126.54,330,96.34,80.21,148.11,121.00,0.070,0.084,0,0,0,0,3.13,19.50,100.0,0.0,440.0,366.0,7.83,6.52,NaN,NaN,0.09542,4.79667,wall_collision
4069,1466045,0.3759,0.3927,69.92,73.04,186,65.25,66.76,96.65,105.88,0.078,0.061,0,0,0,0,2.71,0.78,72.6,27.4,168.0,172.0,2.99,3.06,NaN,NaN,NaN,NaN,car_collision
4070,1466232,0.4283,0.3722,80.10,69.59,187,69.43,66.33,112.30,104.08,0.067,0.073,0,0,0,0,3.26,2.44,98.9,1.1,180.0,172.0,3.20,3.06,NaN,NaN,NaN,NaN,wall_collision
4071,1466404,0.3690,0.4545,63.47,78.18,172,61.65,64.59,91.97,103.61,0.075,0.056,0,0,0,1,2.74,1.42,61.6,38.4,148.0,154.0,2.63,2.74,NaN,NaN,-0.00625,27.10530,wall_collision
4072,1467564,0.3949,0.4504,458.09,522.43,1160,96.17,98.20,135.55,145.45,0.095,0.134,0,0,0,1,3.10,29.96,7.3,92.7,1550.8,1575.7,27.61,28.05,NaN,NaN,-0.00373,3.74407,wall_collision
4073,1467971,0.3840,0.4145,156.29,168.69,407,81.63,81.84,114.39,137.96,0.083,0.141,0,0,0,1,2.91,15.84,25.1,74.9,457.0,465.0,8.14,8.28,NaN,NaN,-0.08964,1.58761,wall_collision
4074,1468310,0.4419,0.3611,149.79,122.43,339,93.31,75.27,139.75,109.97,0.069,0.111,0,0,0,0,2.62,23.14,97.1,2.9,438.0,352.0,7.80,6.27,NaN,NaN,NaN,NaN,wall_collision
4075,1468655,0.4411,0.4374,152.18,150.92,345,92.60,84.53,138.97,116.93,0.084,0.087,0,0,0,0,2.32,10.54,93.0,7.0,442.0,404.0,7.87,7.19,NaN,NaN,0.00872,3.89612,wall_collision
4076,1469000,0.3903,0.4382,134.66,151.17,345,80.73,92.74,116.56,135.40,0.078,0.087,0,0,0,1,3.60,18.00,23.5,76.5,386.0,444.0,6.87,7.90,NaN,NaN,0.14290,2.54841,wall_collision
4077,1471001,0.4655,0.3861,931.37,772.60,2001,98.42,97.35,139.94,135.11,0.122,0.113,0,0,0,0,2.65,54.20,99.9,0.1,2727.5,2697.5,48.56,48.02,NaN,NaN,0.12761,1.83127,max_steps
4078,1471206,0.4069,0.3960,83.41,81.18,205,72.38,71.50,115.98,112.10,0.049,0.060,0,0,0,0,2.81,1.30,100.0,0.0,206.0,204.0,3.67,3.63,NaN,NaN,NaN,NaN,car_collision
4079,1471379,0.4127,0.3456,71.39,59.79,173,66.96,63.18,109.38,99.81,0.053,0.055,0,0,0,0,3.39,2.57,100.0,0.0,160.0,152.0,2.85,2.71,NaN,NaN,NaN,NaN,wall_collision
4080,1471546,0.3555,0.3660,59.37,61.13,167,62.26,63.10,101.55,98.95,0.062,0.050,0,0,0,0,2.70,1.35,34.7,65.3,144.0,146.0,2.56,2.60,NaN,NaN,-0.20852,4.78684,car_collision
4081,1471927,0.4046,0.3978,154.13,151.55,381,84.29,78.38,113.63,102.69,0.114,0.088,0,0,0,0,2.85,10.61,96.3,3.7,444.0,414.0,7.90,7.37,NaN,NaN,NaN,NaN,wall_collision
4082,1472086,0.4059,0.3126,64.54,49.71,159,63.53,59.04,101.99,87.56,0.052,0.071,0,0,0,0,3.20,2.52,98.7,1.3,140.0,130.0,2.49,2.31,NaN,NaN,-0.09860,6.15188,wall_collision
4083,1473104,0.4364,0.3642,444.25,370.71,1018,92.36,91.92,142.29,132.92,0.123,0.119,0,0,0,0,3.25,48.37,100.0,0.0,1299.3,1295.2,23.13,23.06,NaN,NaN,-0.00930,2.39860,car_collision
4084,1473445,0.4306,0.3765,146.82,128.40,341,92.95,81.03,141.43,124.18,0.084,0.080,0,0,0,0,2.85,21.71,100.0,0.0,438.0,384.0,7.80,6.84,NaN,NaN,NaN,NaN,wall_collision
4085,1473785,0.4105,0.4463,139.57,151.75,340,83.94,92.88,121.19,137.57,0.084,0.096,0,0,0,1,2.98,13.67,24.1,75.9,396.0,436.0,7.05,7.76,NaN,NaN,0.09484,21.62256,wall_collision
4086,1474192,0.3705,0.4397,150.78,178.95,407,80.37,82.02,120.67,129.14,0.091,0.128,0,0,0,1,3.24,15.91,28.0,72.0,452.0,463.0,8.05,8.24,NaN,NaN,0.07547,3.61363,wall_collision
4087,1474528,0.3801,0.3316,127.72,111.43,336,85.25,84.17,123.98,128.27,0.153,0.087,0,0,0,0,3.42,17.43,100.0,0.0,398.0,392.0,7.09,6.98,NaN,NaN,NaN,NaN,car_collision
4088,1474931,0.4328,0.3665,174.43,147.71,403,82.86,79.83,119.18,114.99,0.120,0.106,0,0,0,0,3.21,16.48,99.3,0.7,463.0,444.0,8.24,7.90,NaN,NaN,-0.19756,4.59377,wall_collision
4089,1475271,0.4351,0.3759,147.95,127.79,340,93.37,81.47,139.46,123.39,0.081,0.085,0,0,0,0,2.97,18.98,100.0,0.0,440.0,384.0,7.83,6.84,NaN,NaN,-0.05140,2.42694,wall_collision
4090,1475653,0.4243,0.3499,162.08,133.65,382,86.16,72.52,115.37,98.34,0.117,0.116,0,0,0,0,2.38,22.52,97.9,2.1,453.0,384.0,8.06,6.84,NaN,NaN,-0.10854,1.63810,wall_collision
4091,1475869,0.3733,0.3639,80.62,78.60,216,70.77,68.46,109.64,103.16,0.095,0.063,0,0,0,0,2.71,1.89,100.0,0.0,212.0,206.0,3.77,3.67,NaN,NaN,NaN,NaN,wall_collision
4092,1476949,0.3775,0.4366,407.65,471.57,1080,91.20,94.03,130.32,140.56,0.097,0.154,0,0,0,1,2.92,27.61,6.5,93.5,1365.5,1409.0,24.31,25.08,NaN,NaN,0.09762,6.22444,wall_collision
4093,1477287,0.4447,0.4088,150.30,138.17,338,94.08,81.90,140.06,118.48,0.100,0.087,0,0,0,0,3.20,15.20,100.0,0.0,440.0,384.0,7.83,6.84,NaN,NaN,0.10518,3.93498,wall_collision
4094,1478866,0.3542,0.4592,559.30,725.16,1579,90.77,95.26,133.43,136.84,0.115,0.135,0,0,0,1,3.08,75.16,5.3,94.7,1983.2,2081.3,35.31,37.05,NaN,NaN,-0.05392,2.28961,wall_collision
4095,1480096,0.4041,0.3442,497.07,423.43,1230,92.14,89.36,130.31,123.35,0.146,0.105,0,0,0,0,3.00,23.01,100.0,0.0,1569.4,1526.3,27.94,27.17,NaN,NaN,0.04529,2.48269,wall_collision
4096,1480256,0.3231,0.4222,51.69,67.56,160,54.87,58.72,78.83,93.77,0.056,0.072,0,0,0,1,2.94,1.46,60.6,39.4,122.0,130.0,2.17,2.31,NaN,NaN,-0.08293,2.45834,wall_collision
4097,1480411,0.3558,0.4252,55.14,65.91,155,57.43,58.63,84.43,90.81,0.061,0.075,0,0,0,0,2.59,0.53,89.0,11.0,124.0,126.0,2.21,2.24,NaN,NaN,NaN,NaN,wall_collision
4098,1480796,0.4466,0.3550,171.94,136.66,385,86.60,82.43,128.94,119.68,0.099,0.103,0,0,0,0,3.17,24.79,100.0,0.0,465.0,438.0,8.28,7.80,NaN,NaN,0.15582,18.49006,wall_collision
4099,1481146,0.4426,0.3834,154.92,134.19,350,90.54,76.94,136.52,116.78,0.086,0.098,0,0,0,0,2.63,21.34,97.1,2.9,438.0,374.0,7.80,6.66,NaN,NaN,NaN,NaN,wall_collision
4100,1481244,0.2609,0.2772,25.57,27.16,98,45.71,46.31,66.72,68.79,0.066,0.051,0,0,0,0,2.40,0.35,82.7,17.3,62.0,64.0,1.10,1.14,NaN,NaN,-0.01061,2.07263,car_collision
4101,1481392,0.4204,0.3489,62.22,51.64,148,59.08,56.46,93.39,81.19,0.071,0.055,0,0,0,0,2.76,1.01,100.0,0.0,122.0,116.0,2.17,2.07,NaN,NaN,NaN,NaN,wall_collision
4102,1481790,0.3644,0.4585,145.04,182.48,398,80.87,84.39,121.04,129.64,0.101,0.098,0,0,0,1,2.60,22.21,20.1,79.9,444.0,467.0,7.90,8.31,NaN,NaN,-0.18575,7.18596,wall_collision
4103,1482179,0.2731,0.3339,106.24,129.91,389,79.18,80.22,111.96,124.42,0.083,0.141,0,0,0,1,3.43,17.81,11.8,88.2,428.0,434.0,7.62,7.73,NaN,NaN,NaN,NaN,car_collision
4104,1482363,0.2987,0.3652,54.97,67.20,184,60.83,63.04,96.54,91.30,0.059,0.108,0,0,0,1,2.63,2.55,38.6,61.4,156.0,160.0,2.78,2.85,NaN,NaN,-0.11226,7.22253,wall_collision
4105,1482494,0.3139,0.2996,41.11,39.25,131,52.26,50.84,81.72,77.64,0.046,0.084,0,0,0,0,2.96,1.10,100.0,0.0,96.0,92.0,1.71,1.64,NaN,NaN,NaN,NaN,car_collision
4106,1482882,0.3608,0.3814,139.99,148.00,388,75.41,82.81,98.36,112.59,0.097,0.117,0,0,0,1,2.67,12.95,24.7,75.3,406.0,444.0,7.23,7.90,NaN,NaN,-0.15299,9.95258,wall_collision
4107,1483233,0.3945,0.4574,138.47,160.54,351,79.61,90.41,112.65,131.44,0.086,0.089,0,0,0,1,3.06,15.28,43.3,56.7,388.0,438.0,6.91,7.80,NaN,NaN,NaN,NaN,wall_collision
4108,1483383,0.3407,0.3210,51.11,48.14,150,55.95,54.86,85.12,84.20,0.048,0.092,0,0,0,0,2.61,0.75,100.0,0.0,116.0,114.0,2.07,2.03,NaN,NaN,-0.19533,6.31543,car_collision
4109,1483542,0.3945,0.3253,62.72,51.72,159,58.44,55.36,94.14,79.09,0.082,0.069,0,0,0,0,2.91,1.25,95.0,5.0,128.0,122.0,2.28,2.17,NaN,NaN,NaN,NaN,wall_collision
4110,1483893,0.3563,0.2413,125.05,84.69,351,75.99,76.93,103.11,124.35,0.093,0.408,0,0,0,1,2.58,12.05,38.7,61.3,370.0,374.0,6.59,6.66,NaN,NaN,-0.01047,25.78740,car_collision
4111,1484264,0.4205,0.3946,156.02,146.39,371,86.54,82.48,121.39,112.84,0.097,0.093,0,0,0,0,3.17,12.79,99.5,0.5,444.0,424.0,7.90,7.55,NaN,NaN,NaN,NaN,wall_collision
4112,1485237,0.4482,0.3644,436.08,354.60,973,96.18,85.25,140.41,124.47,0.133,0.150,0,0,1,1,2.90,63.25,76.3,23.7,1299.3,1152.8,23.13,20.52,NaN,NaN,0.01235,9.87367,wall_collision
4113,1485602,0.3950,0.4206,144.18,153.53,365,82.91,86.14,123.30,125.41,0.082,0.131,0,0,0,1,2.94,16.19,27.9,72.1,420.0,434.0,7.48,7.73,NaN,NaN,-0.07312,5.20278,wall_collision
4114,1485783,0.3442,0.4223,62.31,76.43,181,61.18,64.51,88.58,104.87,0.058,0.071,0,0,0,1,2.76,1.34,72.9,27.1,154.0,162.0,2.74,2.88,NaN,NaN,NaN,NaN,wall_collision
4115,1486159,0.3677,0.3917,138.25,147.28,376,85.75,81.53,118.16,105.37,0.107,0.105,0,0,0,0,2.72,10.10,99.5,0.5,446.0,426.0,7.94,7.58,NaN,NaN,0.05984,6.43482,wall_collision
4116,1486518,0.4415,0.3918,158.50,140.64,359,87.96,79.23,126.18,111.74,0.091,0.092,0,0,0,0,2.69,15.56,100.0,0.0,436.0,394.0,7.76,7.01,NaN,NaN,-0.04690,2.31380,wall_collision
4117,1486747,0.3820,0.3527,87.47,80.77,229,72.27,68.45,102.13,98.56,0.102,0.126,0,0,0,0,2.70,3.27,98.7,1.3,230.0,216.0,4.09,3.85,NaN,NaN,NaN,NaN,wall_collision
4118,1487109,0.3979,0.3763,144.05,136.20,362,88.05,79.66,126.44,107.55,0.091,0.087,0,0,0,0,2.79,14.12,99.4,0.6,440.0,400.0,7.83,7.12,NaN,NaN,-0.12682,4.05488,wall_collision
4119,1487458,0.4100,0.4491,143.08,156.74,349,82.39,90.61,118.06,134.54,0.073,0.088,0,0,0,1,2.44,14.96,34.1,65.9,398.0,438.0,7.09,7.80,NaN,NaN,-0.12870,3.70585,wall_collision
4120,1487617,0.2992,0.3876,47.57,61.63,159,55.48,59.86,79.93,91.40,0.079,0.076,0,0,0,1,2.64,2.44,49.1,50.9,122.0,132.0,2.17,2.35,NaN,NaN,NaN,NaN,wall_collision
4121,1488810,0.4566,0.3807,544.76,454.20,1193,95.51,92.83,130.06,125.40,0.123,0.103,0,0,0,0,2.90,44.17,100.0,0.0,1575.7,1536.6,28.05,27.36,NaN,NaN,-0.01726,2.49043,wall_collision
4122,1489150,0.3614,0.3849,122.89,130.86,340,82.26,81.83,126.40,117.15,0.251,0.088,0,0,0,0,2.35,9.45,98.2,1.8,388.0,386.0,6.91,6.87,NaN,NaN,-0.11833,2.62664,car_collision
4123,1489502,0.4353,0.4062,153.22,142.98,352,90.09,82.16,128.40,120.02,0.092,0.099,0,0,0,0,2.61,13.93,100.0,0.0,438.0,400.0,7.80,7.12,NaN,NaN,-0.24052,6.15314,wall_collision
4124,1489688,0.3434,0.4293,63.87,79.85,186,59.82,63.30,81.50,100.65,0.077,0.083,0,0,0,1,2.36,1.45,71.5,28.5,154.0,164.0,2.74,2.92,NaN,NaN,NaN,NaN,wall_collision
4125,1489791,0.2641,0.2711,27.21,27.92,103,46.81,47.16,69.03,72.06,0.045,0.081,0,0,0,0,2.13,0.25,100.0,0.0,68.0,68.0,1.21,1.21,NaN,NaN,NaN,NaN,car_collision
4126,1490148,0.4020,0.4170,143.51,148.86,357,83.05,89.23,115.50,124.68,0.074,0.098,0,0,0,1,2.71,12.05,25.2,74.8,412.0,440.0,7.33,7.83,NaN,NaN,-0.10387,33.61514,wall_collision
4127,1490250,0.2813,0.2721,28.69,27.76,102,46.31,46.08,70.00,66.30,0.077,0.053,0,0,0,0,2.35,0.25,87.3,12.7,66.0,66.0,1.17,1.17,NaN,NaN,NaN,NaN,car_collision
4128,1490480,0.4061,0.4685,93.41,107.76,230,69.06,72.27,98.62,114.23,0.065,0.071,0,0,0,1,2.68,1.84,77.0,23.0,220.0,230.0,3.92,4.09,NaN,NaN,0.01377,57.58720,wall_collision
4129,1490855,0.3678,0.3377,137.92,126.65,375,85.64,78.41,120.41,103.62,0.110,0.087,0,0,0,0,2.34,13.02,97.3,2.7,444.0,408.0,7.90,7.26,NaN,NaN,NaN,NaN,wall_collision
4130,1491006,0.3147,0.3141,47.52,47.43,151,57.21,58.07,86.44,88.80,0.046,0.101,0,0,0,0,2.27,0.74,66.2,33.8,120.0,122.0,2.14,2.17,NaN,NaN,0.16238,3.61110,car_collision
4131,1491362,0.4154,0.3857,147.87,137.31,356,88.98,77.17,127.90,108.38,0.095,0.099,0,0,0,0,2.99,16.61,100.0,0.0,438.0,380.0,7.80,6.77,NaN,NaN,NaN,NaN,wall_collision
4132,1491764,0.3630,0.4559,145.91,183.28,402,80.44,83.78,119.42,113.62,0.086,0.130,0,0,0,1,2.61,17.07,25.1,74.9,446.0,467.0,7.94,8.31,NaN,NaN,-0.06395,9.64646,wall_collision
4133,1491846,0.2230,0.2108,18.29,17.28,82,41.65,41.49,60.27,61.02,0.046,0.067,0,0,0,0,2.15,0.46,100.0,0.0,48.0,48.0,0.85,0.85,NaN,NaN,NaN,NaN,car_collision
4134,1492027,0.3153,0.4084,57.07,73.92,181,62.21,65.29,92.63,102.12,0.077,0.071,0,0,0,1,2.73,2.46,40.3,59.7,156.0,164.0,2.78,2.92,NaN,NaN,0.06718,37.69110,wall_collision
4135,1492102,0.2212,0.2200,16.59,16.50,75,39.84,39.71,57.62,56.94,0.083,0.046,0,0,0,0,2.32,0.32,84.0,16.0,42.0,42.0,0.75,0.75,NaN,NaN,NaN,NaN,car_collision
4136,1492466,0.4508,0.3828,164.11,139.35,364,87.85,77.26,126.80,110.01,0.058,0.134,0,0,0,0,2.67,17.01,79.7,20.3,442.0,388.0,7.87,6.91,NaN,NaN,NaN,NaN,wall_collision
4137,1492647,0.3512,0.3966,63.56,71.79,181,60.98,63.35,93.83,96.21,0.061,0.086,0,0,0,1,2.42,2.03,56.9,43.1,154.0,158.0,2.74,2.81,NaN,NaN,-0.20649,6.80619,wall_collision
4138,1493047,0.3889,0.3315,155.54,132.59,400,84.38,81.49,121.19,113.43,0.119,0.096,0,0,0,0,2.29,14.21,98.8,1.2,467.0,450.0,8.31,8.01,NaN,NaN,-0.13681,2.18986,wall_collision
4139,1493405,0.4126,0.3499,147.71,125.27,358,88.99,75.31,121.51,97.89,0.098,0.114,0,0,0,0,2.54,19.72,100.0,0.0,440.0,374.0,7.83,6.66,NaN,NaN,NaN,NaN,wall_collision
4140,1493774,0.3959,0.4337,146.08,160.03,369,79.46,86.96,111.63,121.08,0.093,0.102,0,0,0,1,2.63,13.95,27.9,72.1,406.0,444.0,7.23,7.90,NaN,NaN,-0.09193,2.74198,wall_collision
4141,1493828,0.1149,0.0973,6.21,5.25,54,35.77,35.37,45.97,47.78,0.032,0.099,0,0,0,0,2.15,0.44,100.0,0.0,28.0,26.0,0.50,0.46,NaN,NaN,NaN,NaN,car_collision
4142,1494196,0.3891,0.3606,143.17,132.69,368,86.78,78.44,122.18,104.82,0.091,0.102,0,0,0,0,2.49,15.83,100.0,0.0,442.0,400.0,7.87,7.12,NaN,NaN,-0.01846,10.38017,wall_collision
4143,1495386,0.3703,0.4349,440.72,517.51,1190,92.54,92.60,118.22,122.53,0.105,0.146,0,0,0,1,2.28,28.24,9.8,90.2,1524.3,1526.3,27.14,27.17,NaN,NaN,-0.12401,3.16997,car_collision
4144,1495752,0.3114,0.3020,113.98,110.53,366,77.92,78.96,99.63,104.11,0.088,0.136,0,0,0,1,3.21,8.09,19.7,80.3,396.0,400.0,7.05,7.12,NaN,NaN,-0.22386,7.57909,car_collision
4145,1496117,0.4357,0.3953,159.02,144.27,365,88.55,78.19,126.28,114.55,0.077,0.102,0,0,0,0,2.55,20.87,100.0,0.0,446.0,396.0,7.94,7.05,NaN,NaN,0.00641,5.68986,wall_collision
4146,1496530,0.3719,0.4075,153.60,168.31,413,80.29,80.95,110.36,123.20,0.074,0.102,0,0,0,1,2.76,12.34,21.8,78.2,459.0,467.0,8.17,8.31,NaN,NaN,NaN,NaN,wall_collision
